x,y,z,A,B,C,T,delta_ms
341.631,-383.115,-1233.22,1.57496,0.0289115,-0.703464,1749198212783,9
341.435,-383.149,-1233.84,1.57497,0.0289013,-0.703455,1749198212791,8
341.272,-383.197,-1234.54,1.57506,0.0286372,-0.703414,1749198212799,8
341.09,-383.182,-1235.24,1.57503,0.0287549,-0.703316,1749198212807,8
340.943,-383.322,-1236.32,1.57496,0.0287287,-0.70329,1749198212816,9
340.778,-383.369,-1237.12,1.57508,0.0286912,-0.703221,1749198212824,8
340.523,-383.423,-1237.96,1.57507,0.0287471,-0.703201,1749198212833,9
340.277,-383.311,-1238.64,1.57501,0.0285524,-0.703537,1749198212841,8
340.045,-383.349,-1239.7,1.57498,0.0287306,-0.703328,1749198212849,8
339.754,-383.358,-1240.61,1.57493,0.0285782,-0.703422,1749198212857,8
339.332,-383.442,-1241.67,1.57482,0.0286748,-0.703328,1749198212866,9
339.06,-383.461,-1242.64,1.57509,0.0289382,-0.703209,1749198212874,8
338.754,-383.405,-1243.64,1.5749,0.0286815,-0.703538,1749198212883,9
338.464,-383.43,-1244.76,1.57507,0.0284469,-0.703322,1749198212891,8
338.006,-383.417,-1245.92,1.57503,0.0287587,-0.703634,1749198212899,8
337.662,-383.44,-1247.07,1.57482,0.0286771,-0.703614,1749198212908,9
337.334,-383.478,-1248.29,1.5752,0.0285864,-0.703225,1749198212916,8
336.92,-383.471,-1249.4,1.5751,0.028329,-0.703766,1749198212924,8
336.592,-383.519,-1250.7,1.5749,0.0285979,-0.703201,1749198212933,9
336.25,-383.579,-1251.86,1.57477,0.028372,-0.70362,1749198212941,8
335.631,-383.638,-1253.68,1.57511,0.0284617,-0.703313,1749198212949,8
333.949,-383.641,-1259,1.57488,0.0282877,-0.703781,1749198212965,16
333.729,-383.655,-1259.44,1.57453,0.0282816,-0.703946,1749198212987,22
332.853,-383.645,-1262.19,1.57472,0.0280872,-0.703307,1749198212993,6
327.132,-383.975,-1279.75,1.5751,0.0283916,-0.703564,1749198213006,13
326.921,-383.989,-1280.37,1.575,0.028475,-0.703456,1749198213097,91
326.549,-383.94,-1281.01,1.57495,0.0284772,-0.703797,1749198213102,5
325.79,-383.988,-1283.08,1.57507,0.0284908,-0.703249,1749198213113,11
325.354,-384.057,-1284.42,1.57502,0.0281565,-0.703724,1749198213120,7
324.674,-384.08,-1286.4,1.57515,0.0284199,-0.703564,1749198213129,9
324.084,-384.106,-1287.93,1.57503,0.0281617,-0.703764,1749198213137,8
323.436,-384.136,-1289.97,1.57494,0.0283216,-0.70321,1749198213146,9
322.824,-384.165,-1291.54,1.57502,0.0284209,-0.703273,1749198213153,7
322.085,-384.188,-1293.64,1.57482,0.0282405,-0.703356,1749198213162,9
321.5,-384.232,-1295.14,1.57515,0.028403,-0.703447,1749198213169,7
320.553,-384.192,-1296.95,1.57465,0.0281902,-0.703312,1749198213179,10
320.154,-384.184,-1298.7,1.57502,0.0284291,-0.703566,1749198213186,7
319.251,-384.205,-1300.99,1.575,0.0283986,-0.703548,1749198213197,11
318.736,-384.287,-1302.39,1.57489,0.0284224,-0.703406,1749198213203,6
317.915,-384.419,-1304.54,1.57531,0.0283037,-0.703828,1749198213213,10
317.169,-384.336,-1305.99,1.57512,0.0281589,-0.70366,1749198213220,7
316.416,-384.382,-1308.12,1.57533,0.0284768,-0.703379,1749198213229,9
315.671,-384.353,-1309.85,1.57496,0.0286891,-0.703919,1749198213237,8
314.866,-384.412,-1312.05,1.57526,0.0286143,-0.703339,1749198213245,8
314.189,-384.479,-1313.68,1.57532,0.0286598,-0.703793,1749198213253,8
313.352,-384.466,-1316.03,1.57539,0.0286905,-0.703671,1749198213263,10
312.668,-384.352,-1317.67,1.57518,0.0285003,-0.703789,1749198213270,7
309.901,-384.457,-1324.88,1.57505,0.0286124,-0.704544,1749198213299,29
308.981,-384.556,-1326.96,1.57493,0.028593,-0.703441,1749198213304,5
308.45,-384.496,-1327.75,1.57542,0.0282261,-0.703965,1749198213311,7
307.748,-384.542,-1329.65,1.57516,0.0283237,-0.703785,1749198213320,9
306.874,-384.544,-1331.67,1.57507,0.0287075,-0.703966,1749198213330,10
306.256,-384.588,-1333.15,1.57501,0.0284034,-0.704139,1749198213337,7
305.285,-384.65,-1335.28,1.57514,0.0283962,-0.703386,1749198213346,9
304.585,-384.696,-1336.75,1.57546,0.0281938,-0.703779,1749198213353,7
303.715,-384.723,-1339.16,1.57499,0.0285225,-0.703463,1749198213363,10
303.215,-384.726,-1340.54,1.57512,0.0286214,-0.70392,1749198213370,7
302.283,-384.719,-1342.44,1.57498,0.0285062,-0.704378,1749198213380,10
301.738,-384.726,-1343.8,1.57504,0.0284382,-0.703867,1749198213387,7
300.818,-384.769,-1345.8,1.57498,0.0282641,-0.704389,1749198213396,9
300.384,-384.833,-1346.97,1.57494,0.0286229,-0.704102,1749198213403,7
299.587,-384.84,-1348.61,1.57519,0.0287087,-0.704223,1749198213412,9
299.184,-384.905,-1349.84,1.57504,0.0286048,-0.704672,1749198213419,7
298.484,-384.932,-1351.44,1.57466,0.0291886,-0.703957,1749198213428,9
298.086,-384.981,-1352.29,1.57506,0.0286444,-0.704644,1749198213436,8
