x,y,z,A,B,C
912.284,-71.8193,628.999,3.14001,0.00149759,-3.13838
912.168,-71.8714,628.362,3.1401,0.00133185,-3.13845
912.114,-71.8926,627.683,3.14011,0.00115706,-3.1383
912.078,-71.883,626.955,3.14014,0.000977381,-3.13836
912.088,-71.8983,626.239,3.14019,0.000726827,-3.13836
912.144,-71.8717,625.566,3.14024,0.000554288,-3.13845
912.23,-71.9144,624.932,3.14019,0.000742332,-3.13851
912.284,-71.8418,624.227,3.14016,0.000872965,-3.13863
912.168,-71.781,623.314,3.14023,0.00049137,-3.13838
912.097,-71.6273,622.351,3.14037,-6.96605e-06,-3.13856
912.221,-71.5692,621.612,3.1403,0.000168515,-3.13858
912.286,-71.4797,620.496,3.14037,0.000124716,-3.13861
912.523,-71.4022,619.176,3.14026,0.000477562,-3.13862
912.663,-71.3267,618.143,3.14022,0.000646035,-3.13864
912.712,-71.2943,616.869,3.14024,0.000528098,-3.13865
912.763,-71.2767,615.903,3.14023,0.000490197,-3.13864
912.78,-71.1728,615.06,3.14021,0.000459764,-3.13859
912.796,-71.0649,614.206,3.14017,0.000512599,-3.13857
912.809,-71.0353,611.892,3.14021,0.000618974,-3.13868
912.827,-71.0429,610.05,3.14022,0.000720534,-3.13863
912.82,-71.0224,608.615,3.14025,0.000778476,-3.13861
912.814,-71.0407,607.418,3.14028,0.000858028,-3.13866
912.832,-71.0196,606.402,3.14026,0.00104928,-3.13867
912.795,-71.0201,605.527,3.14022,0.00115443,-3.13865
912.704,-71.0684,604.775,3.14032,0.00100963,-3.13862
912.599,-71.1406,604.163,3.14035,0.000863101,-3.13858
912.54,-71.1932,603.652,3.14038,0.000808466,-3.13846
912.549,-71.2544,603.172,3.14041,0.000885264,-3.13847
912.541,-71.3081,602.718,3.14041,0.000821811,-3.13847
912.53,-71.286,602.26,3.14051,0.000634785,-3.13856
912.56,-71.2807,601.767,3.14054,0.000526827,-3.13857
912.634,-71.2841,601.3,3.14054,0.000556555,-3.13873
912.72,-71.3039,600.823,3.14054,0.00054038,-3.13866
912.758,-71.2328,600.223,3.14062,0.000417796,-3.13883
912.919,-71.2101,599.692,3.14045,0.000798764,-3.13884
912.969,-71.2056,599.11,3.14035,0.000975099,-3.13884
912.907,-71.2147,598.393,3.14035,0.000785236,-3.13881
912.831,-71.2289,597.723,3.14037,0.000578767,-3.13882
912.858,-71.1539,596.865,3.14033,0.000693776,-3.13877
912.936,-71.1919,595.567,3.14018,0.00102906,-3.13875
912.886,-71.1365,594.328,3.14016,0.000896376,-3.13872
912.818,-71.0943,593.507,3.14012,0.000686048,-3.13861
912.791,-71.0235,592.869,3.14016,0.000595522,-3.1385
912.874,-70.8723,592.227,3.14009,0.000753259,-3.13855
912.927,-70.7159,591.545,3.14009,0.000751054,-3.13856
912.953,-70.6009,590.845,3.14005,0.000697185,-3.1385
913.041,-70.5166,590.066,3.14007,0.000817773,-3.13864
913.11,-70.3085,586.747,3.14005,0.000720421,-3.1386
913.267,-70.1487,583.986,3.13994,0.000986805,-3.13873
913.303,-69.9263,581.424,3.13994,0.000899318,-3.1388
913.351,-69.7012,579.087,3.13999,0.000908016,-3.13897
913.422,-69.5324,577.063,3.13999,0.00105436,-3.13904
913.478,-69.4507,575.528,3.13997,0.00110858,-3.13905
913.474,-69.5013,573.399,3.13995,0.000912076,-3.13898
913.544,-69.4701,571.272,3.13996,0.00109056,-3.139
913.544,-69.487,569.717,3.13995,0.00115427,-3.13904
913.545,-69.4728,568.616,3.13996,0.00118118,-3.13901
913.523,-69.4841,567.832,3.13998,0.00110843,-3.13896
913.558,-69.4675,566.933,3.13998,0.00126705,-3.13889
913.597,-69.4706,566.472,3.13993,0.0014255,-3.13883
913.618,-69.4561,566.327,3.13996,0.00142851,-3.13885
913.591,-69.4564,566.334,3.13998,0.00133298,-3.13882
913.565,-69.3908,566.484,3.14004,0.00116566,-3.13889
913.553,-69.3339,566.64,3.14006,0.00103402,-3.13886
913.562,-69.2539,566.82,3.1401,0.000957953,-3.13879
913.543,-69.2369,566.843,3.14008,0.000855253,-3.13881
913.536,-69.2383,566.716,3.1401,0.000780829,-3.13878
913.54,-69.2392,566.395,3.14009,0.000741988,-3.13878
913.516,-69.3061,565.877,3.14014,0.000719287,-3.13884
913.514,-69.3302,565.091,3.14019,0.000737862,-3.13888
913.498,-69.4292,564.924,3.14024,0.000823687,-3.13888
913.442,-69.5146,564.632,3.14031,0.000731342,-3.139
913.429,-69.6082,564.36,3.14038,0.000654261,-3.13894
913.441,-69.7348,564.091,3.14032,0.000676064,-3.13904
913.485,-69.798,563.75,3.14027,0.000824153,-3.13908
913.494,-69.8301,563.25,3.14025,0.000869578,-3.13898
913.529,-69.8179,562.981,3.14024,0.00107857,-3.13898
913.599,-69.751,562.628,3.14025,0.00124184,-3.13895
913.661,-69.6713,562.337,3.14026,0.00137023,-3.13894
913.768,-69.6015,562.045,3.14022,0.00151855,-3.1389
913.836,-69.5146,561.818,3.14023,0.00155277,-3.13887
913.848,-69.4475,561.808,3.14024,0.0015072,-3.13883
913.872,-69.3727,561.793,3.14029,0.00146431,-3.13881
913.885,-69.1974,561.751,3.14027,0.00139687,-3.1388
913.896,-69.0328,561.735,3.14032,0.00131466,-3.13874
913.901,-68.9225,561.753,3.14031,0.00126339,-3.13869
913.869,-68.8733,561.804,3.14032,0.00123745,-3.13869
913.846,-68.8543,561.85,3.14032,0.00126026,-3.1387
913.81,-68.8195,561.916,3.14034,0.00120973,-3.13869
913.755,-68.823,561.982,3.14034,0.00114527,-3.13868
913.715,-68.8509,562.043,3.14035,0.00113835,-3.13868
913.691,-68.8645,562.084,3.14035,0.00115357,-3.13867
913.636,-68.9006,562.125,3.14037,0.00113121,-3.13865
913.581,-68.9369,562.162,3.14032,0.00108258,-3.13866
913.551,-68.9263,562.18,3.14031,0.00107985,-3.13862
913.503,-68.8907,562.191,3.14032,0.00115807,-3.13868
913.534,-68.8863,562.148,3.14036,0.00113077,-3.13862
913.513,-68.9413,562.131,3.14042,0.00108103,-3.13855
913.525,-68.9497,562.061,3.14048,0.00107527,-3.13851
913.55,-68.9499,561.969,3.14053,0.00104295,-3.13848
913.573,-68.9579,561.944,3.14056,0.00096486,-3.13845
913.61,-68.9608,561.914,3.14059,0.000928456,-3.13846
913.675,-68.9046,561.877,3.14063,0.000849187,-3.13843
913.741,-68.8563,561.839,3.14063,0.000845619,-3.1384
913.801,-68.8431,561.819,3.14064,0.000802154,-3.13842
913.846,-68.8216,561.799,3.14065,0.00076451,-3.13842
913.883,-68.834,561.791,3.14065,0.000749487,-3.13841
913.894,-68.843,561.796,3.14063,0.000724818,-3.13845
913.919,-68.8514,561.799,3.14063,0.000763509,-3.13848
913.944,-68.8548,561.801,3.1406,0.00076536,-3.13849
913.947,-68.8521,561.808,3.14058,0.000775081,-3.13847
913.959,-68.8559,561.806,3.14058,0.000826292,-3.13849
913.932,-68.8559,561.804,3.14056,0.000822095,-3.13848
913.912,-68.8556,561.8,3.14055,0.000831533,-3.13847
913.883,-68.8532,561.801,3.14056,0.000803565,-3.13845
913.829,-68.8015,561.775,3.14056,0.000807506,-3.13842
913.752,-68.7681,561.756,3.14055,0.000846505,-3.13841
913.692,-68.7458,561.733,3.14057,0.000902548,-3.13842
913.635,-68.7393,561.709,3.14057,0.000889306,-3.1384
