x,y,z,A,B,C,button,T,delta_ms
766.829,146.042,1075.15,-0.763599,1.24878,2.53214,0,1754044117660,4
766.825,146.045,1075.15,-0.763592,1.24877,2.53214,0,1754044117664,4
766.821,146.048,1075.16,-0.763588,1.24877,2.53215,0,1754044117668,4
766.819,146.049,1075.16,-0.76357,1.24876,2.53213,0,1754044117672,4
766.818,146.048,1075.16,-0.76355,1.24876,2.53211,0,1754044117676,4
766.817,146.048,1075.16,-0.763533,1.24875,2.53209,0,1754044117680,4
766.818,146.051,1075.17,-0.763516,1.24875,2.53208,0,1754044117684,4
766.823,146.06,1075.17,-0.763507,1.24875,2.53206,0,1754044117688,4
766.829,146.069,1075.17,-0.763505,1.24876,2.53206,0,1754044117692,4
766.832,146.071,1075.18,-0.763506,1.24876,2.53205,0,1754044117696,4
766.833,146.067,1075.18,-0.763501,1.24877,2.53204,0,1754044117700,4
766.831,146.062,1075.18,-0.763487,1.24877,2.53202,0,1754044117704,4
766.83,146.057,1075.18,-0.763467,1.24877,2.53199,0,1754044117708,4
766.828,146.046,1075.18,-0.763443,1.24877,2.53196,0,1754044117712,4
766.823,146.03,1075.17,-0.76343,1.24876,2.53195,0,1754044117716,4
766.816,146.016,1075.17,-0.763431,1.24876,2.53196,0,1754044117720,4
766.809,146.001,1075.16,-0.763441,1.24875,2.53198,0,1754044117724,4
766.801,145.987,1075.16,-0.763449,1.24873,2.53199,0,1754044117728,4
766.793,145.972,1075.15,-0.763447,1.24872,2.532,0,1754044117732,4
766.787,145.956,1075.14,-0.763458,1.2487,2.53202,0,1754044117736,4
766.784,145.946,1075.13,-0.763488,1.2487,2.53206,0,1754044117740,4
766.782,145.943,1075.13,-0.763505,1.24869,2.5321,0,1754044117744,4
766.781,145.94,1075.12,-0.763511,1.24868,2.53212,0,1754044117748,4
766.782,145.929,1075.11,-0.763519,1.24868,2.53215,0,1754044117752,4
766.786,145.916,1075.1,-0.763531,1.24868,2.53216,0,1754044117756,4
766.793,145.909,1075.1,-0.763538,1.24869,2.53217,0,1754044117760,4
766.8,145.901,1075.1,-0.763535,1.24869,2.53216,0,1754044117764,4
766.808,145.893,1075.09,-0.763528,1.24869,2.53215,0,1754044117768,4
766.816,145.885,1075.09,-0.763525,1.24869,2.53214,0,1754044117772,4
766.823,145.878,1075.09,-0.763515,1.2487,2.53213,0,1754044117776,4
766.828,145.874,1075.08,-0.763476,1.2487,2.53208,0,1754044117780,4
766.832,145.87,1075.08,-0.763422,1.24871,2.53202,0,1754044117784,4
766.836,145.866,1075.07,-0.763384,1.24871,2.53198,0,1754044117788,4
766.839,145.861,1075.07,-0.763355,1.24872,2.53193,0,1754044117792,4
766.841,145.864,1075.07,-0.763319,1.24873,2.53189,0,1754044117796,4
766.84,145.872,1075.07,-0.763285,1.24873,2.53185,0,1754044117800,4
766.837,145.877,1075.07,-0.763261,1.24873,2.53184,0,1754044117804,4
766.835,145.881,1075.08,-0.76324,1.24873,2.53182,0,1754044117808,4
766.832,145.886,1075.08,-0.763217,1.24873,2.53181,0,1754044117812,4
766.829,145.886,1075.08,-0.763186,1.24873,2.53178,0,1754044117816,4
766.828,145.88,1075.07,-0.763158,1.24873,2.53176,0,1754044117820,4
766.827,145.87,1075.07,-0.76316,1.24873,2.53176,0,1754044117824,4
766.826,145.861,1075.07,-0.763176,1.24872,2.53178,0,1754044117828,4
766.825,145.849,1075.06,-0.763186,1.24871,2.5318,0,1754044117832,4
766.823,145.835,1075.05,-0.763196,1.2487,2.53181,0,1754044117836,4
766.821,145.821,1075.05,-0.763207,1.24869,2.53183,0,1754044117840,4
766.819,145.81,1075.04,-0.763212,1.24868,2.53184,0,1754044117844,4
766.819,145.801,1075.03,-0.763218,1.24868,2.53185,0,1754044117848,4
766.818,145.793,1075.02,-0.763233,1.24867,2.53187,0,1754044117852,4
766.815,145.783,1075,-0.763255,1.24867,2.53189,0,1754044117856,4
766.811,145.776,1075,-0.763292,1.24866,2.53194,0,1754044117860,4
766.806,145.773,1074.99,-0.763332,1.24866,2.53199,0,1754044117864,4
766.801,145.771,1074.99,-0.763348,1.24866,2.53202,0,1754044117868,4
766.797,145.778,1075,-0.763358,1.24865,2.53204,0,1754044117872,4
766.795,145.797,1075.01,-0.763382,1.24866,2.53206,0,1754044117876,4
766.793,145.818,1075.03,-0.763406,1.24866,2.53209,0,1754044117880,4
766.791,145.84,1075.04,-0.763427,1.24866,2.53212,0,1754044117884,4
766.788,145.863,1075.06,-0.763461,1.24866,2.53215,0,1754044117888,4
766.785,145.886,1075.08,-0.763498,1.24866,2.53219,0,1754044117892,4
766.785,145.906,1075.09,-0.763526,1.24866,2.53221,0,1754044117896,4
766.791,145.926,1075.1,-0.763546,1.24867,2.53223,0,1754044117900,4
766.798,145.948,1075.12,-0.763554,1.24868,2.53224,0,1754044117904,4
766.807,145.971,1075.14,-0.763561,1.24869,2.53223,0,1754044117908,4
766.813,145.998,1075.16,-0.763583,1.2487,2.53224,0,1754044117912,4
766.818,146.019,1075.17,-0.763604,1.24871,2.53225,0,1754044117916,4
766.821,146.031,1075.18,-0.763623,1.24872,2.53227,0,1754044117920,4
766.825,146.043,1075.19,-0.763654,1.24873,2.53229,0,1754044117924,4
766.829,146.056,1075.2,-0.763679,1.24874,2.53231,0,1754044117928,4
766.834,146.069,1075.2,-0.763686,1.24874,2.53231,0,1754044117932,4
766.839,146.075,1075.21,-0.763689,1.24876,2.53231,0,1754044117936,4
766.839,146.076,1075.21,-0.763701,1.24876,2.53233,0,1754044117940,4
766.837,146.081,1075.21,-0.763709,1.24876,2.53234,0,1754044117944,4
