x,y,z,A,B,C,button,T,delta_ms
766.858,146.058,1075.14,-0.763768,1.24879,2.53228,0,1754044117628,4
766.859,146.07,1075.14,-0.763677,1.24882,2.5322,0,1754044117632,4
766.86,146.083,1075.15,-0.763586,1.24884,2.53211,0,1754044117636,4
766.831,146.051,1075.15,-0.763542,1.24882,2.53209,0,1754044117640,4
766.792,146.003,1075.15,-0.763514,1.24878,2.53209,0,1754044117644,4
766.79,146.013,1075.16,-0.763479,1.24875,2.53206,0,1754044117648,4
766.787,146.023,1075.16,-0.763445,1.24872,2.53202,0,1754044117652,4
766.801,146.036,1075.16,-0.763506,1.24872,2.53207,0,1754044117656,4
766.82,146.05,1075.16,-0.7636,1.24873,2.53216,0,1754044117660,4
766.819,146.064,1075.17,-0.763649,1.24873,2.53222,0,1754044117664,4
766.818,146.077,1075.18,-0.763698,1.24874,2.53229,0,1754044117668,4
766.832,146.071,1075.17,-0.763575,1.24875,2.53213,0,1754044117672,4
766.846,146.064,1075.16,-0.763453,1.24875,2.53197,0,1754044117676,4
766.847,146.075,1075.17,-0.763404,1.24877,2.53193,0,1754044117680,4
766.848,146.086,1075.18,-0.763356,1.24878,2.5319,0,1754044117684,4
766.849,146.1,1075.19,-0.76341,1.2488,2.53195,0,1754044117688,4
766.849,146.113,1075.2,-0.763464,1.24883,2.53201,0,1754044117692,4
766.827,146.05,1075.18,-0.763455,1.2488,2.53197,0,1754044117696,4
766.804,145.986,1075.17,-0.763446,1.24878,2.53193,0,1754044117700,4
766.806,145.998,1075.18,-0.763442,1.24876,2.53193,0,1754044117704,4
766.809,146.01,1075.18,-0.763438,1.24873,2.53192,0,1754044117708,4
766.791,145.953,1075.15,-0.763433,1.2487,2.53197,0,1754044117712,4
766.773,145.896,1075.11,-0.763427,1.24867,2.53201,0,1754044117716,4
766.771,145.905,1075.12,-0.763469,1.24867,2.53205,0,1754044117720,4
766.769,145.915,1075.12,-0.76351,1.24867,2.53209,0,1754044117724,4
766.766,145.926,1075.12,-0.763449,1.24865,2.53207,0,1754044117728,4
766.764,145.937,1075.13,-0.763388,1.24863,2.53205,0,1754044117732,4
766.777,145.94,1075.11,-0.763583,1.24867,2.53224,0,1754044117736,4
766.791,145.943,1075.09,-0.763778,1.24871,2.53243,0,1754044117740,4
766.791,145.953,1075.1,-0.76364,1.2487,2.53231,0,1754044117744,4
766.791,145.963,1075.11,-0.763501,1.24869,2.53219,0,1754044117748,4
766.817,145.888,1075.08,-0.763533,1.24871,2.53218,0,1754044117752,4
766.842,145.813,1075.06,-0.763565,1.24874,2.53217,0,1754044117756,4
766.846,145.817,1075.07,-0.763501,1.24872,2.53207,0,1754044117760,4
766.85,145.822,1075.08,-0.763438,1.24871,2.53197,0,1754044117764,4
766.853,145.826,1075.08,-0.763427,1.24869,2.53198,0,1754044117768,4
766.856,145.831,1075.09,-0.763416,1.24866,2.53199,0,1754044117772,4
766.843,145.862,1075.07,-0.763285,1.24868,2.53188,0,1754044117776,4
766.83,145.894,1075.04,-0.763153,1.24871,2.53177,0,1754044117780,4
766.832,145.9,1075.05,-0.763187,1.24875,2.53177,0,1754044117784,4
766.833,145.907,1075.06,-0.763222,1.2488,2.53178,0,1754044117788,4
766.833,145.914,1075.06,-0.76318,1.24878,2.53173,0,1754044117792,4
766.833,145.922,1075.07,-0.763138,1.24877,2.53168,0,1754044117796,4
766.827,145.895,1075.09,-0.763186,1.24874,2.53178,0,1754044117800,4
766.821,145.869,1075.12,-0.763234,1.24871,2.53187,0,1754044117804,4
766.822,145.874,1075.12,-0.763205,1.24871,2.53184,0,1754044117808,4
766.823,145.88,1075.13,-0.763176,1.24871,2.5318,0,1754044117812,4
766.824,145.833,1075.07,-0.763078,1.24869,2.5317,0,1754044117816,4
766.826,145.787,1075.01,-0.76298,1.24866,2.53159,0,1754044117820,4
766.824,145.791,1075.01,-0.763171,1.24867,2.5318,0,1754044117824,4
766.821,145.795,1075.01,-0.763363,1.24867,2.53201,0,1754044117828,4
766.817,145.779,1074.99,-0.763328,1.24867,2.53195,0,1754044117832,4
766.813,145.764,1074.98,-0.763293,1.24868,2.53189,0,1754044117836,4
766.812,145.767,1074.99,-0.763266,1.24866,2.53189,0,1754044117840,4
766.811,145.771,1074.99,-0.76324,1.24865,2.53189,0,1754044117844,4
766.812,145.776,1075,-0.763302,1.24866,2.53196,0,1754044117848,4
766.813,145.781,1075.01,-0.763364,1.24868,2.53203,0,1754044117852,4
766.794,145.768,1074.99,-0.763422,1.24865,2.53211,0,1754044117856,4
766.774,145.755,1074.97,-0.76348,1.24862,2.5322,0,1754044117860,4
766.773,145.759,1074.98,-0.763418,1.24863,2.53215,0,1754044117864,4
766.771,145.764,1074.99,-0.763356,1.24864,2.53211,0,1754044117868,4
