x,y,z,A,B,C,T,delta_ms
985.966,-180.411,582.123,-3.12475,0.0212252,-2.59839,1749200676551,4
985.907,-179.972,582.241,-3.12487,0.0211714,-2.59789,1749200676555,4
985.87,-179.503,582.366,-3.12487,0.0210678,-2.59741,1749200676559,4
985.84,-179.024,582.492,-3.12485,0.0209476,-2.59694,1749200676563,4
985.804,-178.524,582.612,-3.12482,0.020827,-2.59642,1749200676567,4
985.747,-177.96,582.711,-3.1248,0.0207051,-2.59579,1749200676571,4
985.676,-177.401,582.802,-3.12474,0.0206017,-2.59518,1749200676575,4
985.562,-176.852,582.871,-3.12452,0.0205539,-2.59467,1749200676579,4
985.463,-176.304,582.945,-3.12434,0.0204991,-2.59414,1749200676583,4
985.41,-175.762,583.036,-3.12431,0.0204229,-2.59357,1749200676587,4
985.357,-175.219,583.128,-3.12427,0.0203467,-2.593,1749200676591,4
985.304,-174.677,583.219,-3.12424,0.0202705,-2.59244,1749200676595,4
985.251,-174.134,583.31,-3.1242,0.0201943,-2.59187,1749200676599,4
985.2,-173.56,583.393,-3.1242,0.0201241,-2.59128,1749200676603,4
985.153,-172.955,583.466,-3.12423,0.0200599,-2.59069,1749200676607,4
985.098,-172.349,583.549,-3.12429,0.0199758,-2.58993,1749200676611,4
985.043,-171.744,583.633,-3.12435,0.0198916,-2.58916,1749200676615,4
984.945,-171.193,583.656,-3.12448,0.0198588,-2.58861,1749200676619,4
984.848,-170.642,583.678,-3.1246,0.0198259,-2.58806,1749200676623,4
984.778,-170.033,583.755,-3.12472,0.0196961,-2.58735,1749200676627,4
984.709,-169.424,583.832,-3.12483,0.0195662,-2.58665,1749200676631,4
984.643,-168.791,583.893,-3.12487,0.0195603,-2.58599,1749200676635,4
984.578,-168.15,583.949,-3.12488,0.0195958,-2.58535,1749200676639,4
984.519,-167.446,584.008,-3.12476,0.0195398,-2.58461,1749200676643,4
984.462,-166.722,584.067,-3.12459,0.0194534,-2.58384,1749200676647,4
984.442,-165.972,584.191,-3.12424,0.0193725,-2.58314,1749200676651,4
984.433,-165.215,584.338,-3.12382,0.0192936,-2.58246,1749200676655,4
984.413,-164.481,584.42,-3.12349,0.0192655,-2.58178,1749200676659,4
984.388,-163.756,584.48,-3.12318,0.0192545,-2.58111,1749200676663,4
984.366,-162.892,584.535,-3.12261,0.0192483,-2.58046,1749200676667,4
984.348,-161.89,584.586,-3.12176,0.0192472,-2.57983,1749200676671,4
984.327,-161.079,584.634,-3.1213,0.0192395,-2.5793,1749200676675,4
984.305,-160.332,584.681,-3.12096,0.0192295,-2.5788,1749200676679,4
984.289,-159.524,584.736,-3.12059,0.0192598,-2.57821,1749200676683,4
984.279,-158.656,584.799,-3.12018,0.0193303,-2.57752,1749200676687,4
984.283,-157.779,584.791,-3.1199,0.0194223,-2.57685,1749200676691,4
984.302,-156.893,584.711,-3.11977,0.0195357,-2.5762,1749200676695,4
984.31,-156.039,584.662,-3.11963,0.0196309,-2.57551,1749200676699,4
984.284,-155.282,584.706,-3.11949,0.0196717,-2.57473,1749200676703,4
984.26,-154.522,584.75,-3.11937,0.0197235,-2.57393,1749200676707,4
984.243,-153.749,584.795,-3.11934,0.0198077,-2.57307,1749200676711,4
984.227,-152.976,584.839,-3.1193,0.0198919,-2.57221,1749200676715,4
984.278,-152.019,584.94,-3.11915,0.0199006,-2.57105,1749200676719,4
984.315,-151.092,585.011,-3.11897,0.0199556,-2.57002,1749200676723,4
984.309,-150.259,584.989,-3.1187,0.0201488,-2.56938,1749200676727,4
984.302,-149.425,584.966,-3.11843,0.0203421,-2.56874,1749200676731,4
984.288,-148.495,585.011,-3.11813,0.0204177,-2.56794,1749200676735,4
984.274,-147.565,585.055,-3.11783,0.0204936,-2.56714,1749200676739,4
984.259,-146.635,585.1,-3.11752,0.0205696,-2.56634,1749200676743,4
984.242,-145.741,585.141,-3.11721,0.0206151,-2.56559,1749200676747,4
984.215,-144.957,585.172,-3.11688,0.0205682,-2.56502,1749200676751,4
984.21,-144.041,585.215,-3.11637,0.0205761,-2.56445,1749200676755,4
984.204,-143.211,585.34,-3.11594,0.0205994,-2.56379,1749200676759,4
984.188,-142.51,585.543,-3.11564,0.0206199,-2.56302,1749200676763,4
984.191,-141.766,585.668,-3.11534,0.0207009,-2.56225,1749200676767,4
984.214,-140.977,585.715,-3.11504,0.0208423,-2.56148,1749200676771,4
984.222,-140.152,585.808,-3.11474,0.0209757,-2.56065,1749200676775,4
984.213,-139.29,585.946,-3.11445,0.021101,-2.55977,1749200676779,4
984.223,-138.383,586.04,-3.11411,0.0212328,-2.55885,1749200676783,4
984.251,-137.431,586.09,-3.11372,0.0213714,-2.55789,1749200676787,4
984.274,-136.515,586.137,-3.11337,0.0214922,-2.55698,1749200676791,4
984.292,-135.633,586.183,-3.11305,0.0215952,-2.55612,1749200676795,4
984.311,-134.739,586.186,-3.11276,0.0217202,-2.5553,1749200676799,4
984.331,-133.808,586.063,-3.11254,0.0219105,-2.55456,1749200676803,4
984.348,-132.897,585.977,-3.11231,0.022063,-2.55383,1749200676807,4
984.358,-132.042,586.002,-3.11208,0.0221015,-2.55314,1749200676811,4
984.367,-131.187,586.028,-3.11185,0.0221401,-2.55245,1749200676815,4
984.356,-130.337,586.149,-3.11164,0.0221075,-2.55169,1749200676819,4
984.345,-129.487,586.27,-3.11144,0.022075,-2.55092,1749200676823,4
984.349,-128.49,586.307,-3.11127,0.0220548,-2.55014,1749200676827,4
984.353,-127.494,586.344,-3.1111,0.0220347,-2.54936,1749200676831,4
984.35,-126.306,586.393,-3.11071,0.0220716,-2.54821,1749200676835,4
984.346,-125.119,586.442,-3.11033,0.0221089,-2.54706,1749200676839,4
984.302,-124.323,586.533,-3.10995,0.0221907,-2.54625,1749200676843,4
984.257,-123.526,586.625,-3.10957,0.0222728,-2.54544,1749200676847,4
984.213,-122.73,586.716,-3.10919,0.0223552,-2.54463,1749200676851,4
984.217,-121.574,586.773,-3.10863,0.0224243,-2.54354,1749200676855,4
984.238,-120.297,586.818,-3.10802,0.0224894,-2.54235,1749200676859,4
984.259,-119.021,586.864,-3.1074,0.0225553,-2.54116,1749200676863,4
984.279,-117.745,586.909,-3.10678,0.022622,-2.53998,1749200676867,4
984.2,-117.086,586.994,-3.10625,0.0226938,-2.53909,1749200676871,4
984.121,-116.428,587.078,-3.10571,0.022766,-2.5382,1749200676875,4
984.094,-115.82,587.13,-3.10527,0.0228469,-2.53745,1749200676879,4
984.118,-115.263,587.15,-3.10492,0.0229363,-2.53683,1749200676883,4
984.142,-114.705,587.169,-3.10457,0.0230258,-2.53621,1749200676887,4
984.166,-114.148,587.188,-3.10423,0.0231156,-2.53559,1749200676891,4
984.244,-113.162,587.198,-3.10365,0.0233561,-2.53462,1749200676895,4
984.308,-112.184,587.229,-3.10312,0.023591,-2.53363,1749200676899,4
984.328,-111.228,587.322,-3.10271,0.0238076,-2.53259,1749200676903,4
984.348,-110.272,587.415,-3.1023,0.0240246,-2.53155,1749200676907,4
984.368,-109.316,587.507,-3.10188,0.0242421,-2.53051,1749200676911,4
984.387,-108.36,587.6,-3.10147,0.02446,-2.52946,1749200676915,4
984.436,-107.438,587.662,-3.10117,0.0246441,-2.52847,1749200676919,4
984.484,-106.515,587.723,-3.10087,0.0248284,-2.52747,1749200676923,4
984.533,-105.593,587.785,-3.10057,0.025013,-2.52648,1749200676927,4
984.581,-104.671,587.847,-3.10027,0.025198,-2.52548,1749200676931,4
984.598,-104.079,587.948,-3.1002,0.025359,-2.52479,1749200676935,4
984.614,-103.487,588.049,-3.10013,0.0255201,-2.5241,1749200676939,4
984.666,-102.633,588.102,-3.0999,0.0256121,-2.52327,1749200676943,4
984.718,-101.778,588.155,-3.09967,0.0257042,-2.52244,1749200676947,4
984.697,-100.966,588.288,-3.09941,0.0258587,-2.52151,1749200676951,4
984.65,-100.169,588.447,-3.09914,0.0260341,-2.52055,1749200676955,4
984.604,-99.3717,588.607,-3.09887,0.0262098,-2.51959,1749200676959,4
984.561,-98.6654,588.663,-3.09863,0.0260211,-2.51887,1749200676963,4
984.56,-98.0176,588.682,-3.09841,0.0258593,-2.51843,1749200676967,4
984.573,-97.379,588.7,-3.09819,0.025747,-2.51805,1749200676971,4
984.603,-96.678,588.691,-3.0979,0.0256342,-2.51757,1749200676975,4
984.653,-95.9145,588.654,-3.09753,0.0255212,-2.51699,1749200676979,4
984.698,-95.1317,588.635,-3.09717,0.0254487,-2.5164,1749200676983,4
984.733,-94.2911,588.671,-3.09682,0.0254975,-2.51581,1749200676987,4
984.799,-93.4287,588.585,-3.09657,0.0256847,-2.5152,1749200676991,4
984.895,-92.5445,588.376,-3.09642,0.0260102,-2.51458,1749200676995,4
984.986,-91.6914,588.226,-3.09626,0.0263234,-2.51388,1749200676999,4
985.056,-90.9311,588.252,-3.09605,0.0266,-2.51293,1749200677003,4
985.123,-90.1745,588.277,-3.09583,0.0268529,-2.51202,1749200677007,4
985.175,-89.4293,588.303,-3.09557,0.0270345,-2.51119,1749200677011,4
985.228,-88.6841,588.329,-3.09532,0.0272163,-2.51037,1749200677015,4
985.376,-87.9137,588.25,-3.09519,0.0275045,-2.5095,1749200677019,4
985.555,-87.1349,588.136,-3.09511,0.0278281,-2.50861,1749200677023,4
985.571,-86.4362,588.168,-3.09484,0.0278683,-2.50782,1749200677027,4
985.588,-85.7375,588.2,-3.09457,0.0279086,-2.50703,1749200677031,4
985.682,-85.1212,588.364,-3.09438,0.0278118,-2.5064,1749200677035,4
985.776,-84.5048,588.528,-3.09419,0.0277151,-2.50576,1749200677039,4
985.775,-83.8972,588.566,-3.09394,0.0276129,-2.50512,1749200677043,4
985.774,-83.2895,588.604,-3.09368,0.0275109,-2.50447,1749200677047,4
985.765,-82.6683,588.698,-3.09341,0.027365,-2.50377,1749200677051,4
985.755,-82.0427,588.811,-3.09313,0.0272047,-2.50306,1749200677055,4
985.745,-81.4231,588.876,-3.09289,0.0270801,-2.50239,1749200677059,4
985.736,-80.8055,588.925,-3.09267,0.0269676,-2.50173,1749200677063,4
985.731,-80.2385,588.974,-3.09251,0.0268932,-2.50115,1749200677067,4
985.731,-79.722,589.022,-3.09239,0.0268571,-2.50064,1749200677071,4
985.725,-79.1724,589.073,-3.09229,0.0267839,-2.50006,1749200677075,4
985.7,-78.5239,589.133,-3.09223,0.026599,-2.49929,1749200677079,4
985.679,-77.9383,589.192,-3.09222,0.0264571,-2.49854,1749200677083,4
985.669,-77.5413,589.244,-3.09238,0.0264442,-2.49785,1749200677087,4
985.652,-77.116,589.29,-3.09248,0.0264063,-2.49715,1749200677091,4
985.62,-76.6058,589.32,-3.09242,0.0262943,-2.4964,1749200677095,4
985.587,-76.0957,589.349,-3.09236,0.0261822,-2.49566,1749200677099,4
985.585,-75.6881,589.403,-3.09254,0.0261841,-2.49483,1749200677103,4
985.583,-75.2805,589.457,-3.09271,0.0261858,-2.494,1749200677107,4
985.566,-74.8503,589.521,-3.09277,0.0260981,-2.4932,1749200677111,4
