x,y,z,A,B,C,button,T,delta_ms
758.09,135.778,1077.76,2.46547,1.56926,-0.898972,0,1753960871509,4
758.136,135.657,1077.83,2.41891,1.56949,-0.852392,0,1753960871513,4
758.141,135.657,1077.83,2.38903,1.56946,-0.822498,0,1753960871517,4
758.146,135.657,1077.83,2.36036,1.56943,-0.793827,0,1753960871521,4
758.014,135.563,1077.76,2.42684,1.56919,-0.860299,0,1753960871525,4
757.881,135.468,1077.68,2.47579,1.56895,-0.90925,0,1753960871529,4
757.871,135.462,1077.68,2.49183,1.56892,-0.925287,0,1753960871533,4
757.862,135.455,1077.68,2.50745,1.5689,-0.940904,0,1753960871537,4
757.853,135.45,1077.67,2.50634,1.56891,-0.93978,0,1753960871541,4
757.845,135.444,1077.67,2.50521,1.56893,-0.938638,0,1753960871545,4
757.903,135.381,1077.77,2.46615,1.56911,-0.899629,0,1753960871549,4
757.961,135.317,1077.87,2.418,1.56928,-0.851522,0,1753960871553,4
757.953,135.303,1077.87,2.39846,1.56928,-0.831978,0,1753960871557,4
757.945,135.288,1077.88,2.37895,1.56928,-0.812467,0,1753960871561,4
757.889,135.231,1077.72,2.39859,1.56898,-0.832235,0,1753960871565,4
757.833,135.174,1077.56,2.41261,1.56867,-0.846383,0,1753960871569,4
757.822,135.166,1077.55,2.42784,1.56867,-0.861591,0,1753960871573,4
757.812,135.157,1077.54,2.44303,1.56867,-0.876755,0,1753960871577,4
757.805,135.152,1077.53,2.44254,1.56864,-0.876259,0,1753960871581,4
757.798,135.146,1077.53,2.44206,1.56861,-0.875775,0,1753960871585,4
757.913,135.225,1077.62,2.36909,1.56878,-0.802957,0,1753960871589,4
758.028,135.303,1077.71,2.28378,1.56893,-0.7178,0,1753960871593,4
758.029,135.3,1077.71,2.29646,1.56893,-0.730477,0,1753960871597,4
758.031,135.297,1077.71,2.30919,1.56893,-0.743202,0,1753960871601,4
758.037,135.291,1077.7,2.3052,1.56893,-0.739221,0,1753960871605,4
758.043,135.284,1077.7,2.30122,1.56893,-0.735252,0,1753960871609,4
757.883,135.128,1077.53,2.32463,1.5689,-0.758554,0,1753960871613,4
757.722,134.973,1077.36,2.34725,1.56886,-0.781066,0,1753960871617,4
757.713,134.964,1077.36,2.33973,1.56885,-0.773524,0,1753960871621,4
757.704,134.955,1077.35,2.33231,1.56884,-0.766085,0,1753960871625,4
757.82,135.004,1077.48,2.33036,1.56903,-0.764098,0,1753960871629,4
757.936,135.053,1077.62,2.32795,1.56921,-0.761642,0,1753960871633,4
757.935,135.043,1077.62,2.32159,1.56919,-0.755264,0,1753960871637,4
757.935,135.034,1077.62,2.31542,1.56916,-0.74908,0,1753960871641,4
757.976,135.131,1077.69,2.26791,1.56913,-0.701831,0,1753960871645,4
758.018,135.227,1077.76,2.22258,1.56909,-0.656772,0,1753960871649,4
758.02,135.222,1077.77,2.23115,1.56908,-0.665343,0,1753960871653,4
758.022,135.217,1077.77,2.23963,1.56907,-0.673833,0,1753960871657,4
758.026,135.213,1077.78,2.22853,1.56907,-0.662734,0,1753960871661,4
758.029,135.208,1077.78,2.21748,1.56906,-0.651688,0,1753960871665,4
758.143,135.531,1077.89,2.20599,1.56919,-0.640221,0,1753960871669,4
758.258,135.854,1078,2.19249,1.56932,-0.626744,0,1753960871673,4
758.269,135.867,1078.01,2.19401,1.56934,-0.628246,0,1753960871677,4
758.28,135.881,1078.03,2.19556,1.56935,-0.629783,0,1753960871681,4
758.096,135.745,1077.91,2.28899,1.56933,-0.723043,0,1753960871685,4
757.913,135.61,1077.8,2.37817,1.56929,-0.812067,0,1753960871689,4
757.906,135.617,1077.81,2.37348,1.5693,-0.807382,0,1753960871693,4
757.899,135.624,1077.81,2.36867,1.56932,-0.802588,0,1753960871697,4
757.892,135.631,1077.81,2.36475,1.56931,-0.798676,0,1753960871701,4
757.885,135.638,1077.81,2.36087,1.56931,-0.794797,0,1753960871705,4
757.873,135.513,1077.73,2.44028,1.56906,-0.874129,0,1753960871709,4
757.861,135.389,1077.64,2.49937,1.5688,-0.933142,0,1753960871713,4
757.857,135.39,1077.63,2.49524,1.56878,-0.928993,0,1753960871717,4
757.853,135.392,1077.63,2.49116,1.56877,-0.924898,0,1753960871721,4
757.937,135.406,1077.73,2.43622,1.56879,-0.87015,0,1753960871725,4
758.021,135.42,1077.83,2.38048,1.5688,-0.814603,0,1753960871729,4
758.028,135.416,1077.83,2.35732,1.56882,-0.791476,0,1753960871733,4
758.035,135.412,1077.84,2.33369,1.56884,-0.767875,0,1753960871737,4
758.038,135.411,1077.84,2.35015,1.56885,-0.78432,0,1753960871741,4
758.04,135.409,1077.85,2.36685,1.56886,-0.800993,0,1753960871745,4
758.084,135.509,1078.02,2.35212,1.56906,-0.786386,0,1753960871749,4
758.129,135.61,1078.19,2.3337,1.56925,-0.768074,0,1753960871753,4
758.136,135.613,1078.21,2.34377,1.56925,-0.778142,0,1753960871757,4
758.144,135.616,1078.23,2.35375,1.56924,-0.788109,0,1753960871761,4
758.07,135.612,1078.23,2.22516,1.56944,-0.65961,0,1753960871765,4
