x,y,z,A,B,C,button,T,delta_ms
115.719,-345.216,-504.779,-2.55593,-1.524,-2.63065,0,1753960871785,8
115.442,-345.237,-504.275,-2.55991,-1.52414,-2.63499,0,1753960871793,8
115.43,-345.205,-504.229,-2.55938,-1.52409,-2.63446,0,1753960871801,8
115.415,-345.234,-504.12,-2.5534,-1.52367,-2.62876,0,1753960871809,8
115.405,-345.212,-504.061,-2.55504,-1.52371,-2.63037,0,1753960871817,8
115.397,-345.184,-504.007,-2.55496,-1.52371,-2.63031,0,1753960871825,8
115.72,-345.519,-504.519,-2.56636,-1.52388,-2.64171,0,1753960871833,8
115.73,-345.501,-504.486,-2.5654,-1.5238,-2.64074,0,1753960871841,8
115.199,-345.296,-503.863,-2.55792,-1.52372,-2.6331,0,1753960871849,8
115.168,-345.274,-503.808,-2.55881,-1.52375,-2.63401,0,1753960871857,8
115.136,-345.254,-503.747,-2.55828,-1.5237,-2.63352,0,1753960871865,8
115.223,-344.982,-503.697,-2.55318,-1.52363,-2.62795,0,1753960871873,8
115.215,-344.941,-503.637,-2.55289,-1.52364,-2.62768,0,1753960871881,8
115.476,-344.903,-503.988,-2.54741,-1.52357,-2.62223,0,1753960871889,8
115.486,-344.858,-503.951,-2.54744,-1.52355,-2.62226,0,1753960871897,8
115.495,-344.808,-503.914,-2.54767,-1.52356,-2.62241,0,1753960871905,8
115.629,-345.15,-504.064,-2.55557,-1.5238,-2.63005,0,1753960871913,8
115.65,-345.127,-504.038,-2.55549,-1.52382,-2.62994,0,1753960871921,8
115.754,-345.501,-504.528,-2.56782,-1.52392,-2.64226,0,1753960871929,8
115.768,-345.497,-504.523,-2.56772,-1.52394,-2.64216,0,1753960871937,8
115.786,-345.493,-504.518,-2.56725,-1.52394,-2.64169,0,1753960871945,8
115.543,-345.431,-504.606,-2.56711,-1.52394,-2.64172,0,1753960871953,8
115.527,-345.418,-504.604,-2.56824,-1.52396,-2.64284,0,1753960871961,8
115.726,-345.804,-504.987,-2.57236,-1.52421,-2.64665,0,1753960871969,8
115.727,-345.816,-505.004,-2.5717,-1.52425,-2.64597,0,1753960871977,8
115.62,-345.671,-505.061,-2.56573,-1.52398,-2.63992,0,1753960871985,8
115.611,-345.668,-505.085,-2.56578,-1.52401,-2.63997,0,1753960871993,8
115.608,-345.651,-505.114,-2.56609,-1.52397,-2.64026,0,1753960872001,8
115.527,-345.636,-504.872,-2.55807,-1.5238,-2.63256,0,1753960872009,8
115.513,-345.64,-504.877,-2.55682,-1.52383,-2.63132,0,1753960872017,8
115.507,-345.64,-504.881,-2.55641,-1.52383,-2.63087,0,1753960872025,8
115.592,-345.56,-504.867,-2.55528,-1.5237,-2.63013,0,1753960872033,8
115.597,-345.563,-504.868,-2.55551,-1.52371,-2.63032,0,1753960872041,8
115.516,-345.869,-504.6,-2.55714,-1.52421,-2.63139,0,1753960872049,8
115.523,-345.897,-504.579,-2.55855,-1.52417,-2.63277,0,1753960872057,8
115.43,-345.535,-504.425,-2.55609,-1.52401,-2.6305,0,1753960872065,8
115.422,-345.538,-504.408,-2.55478,-1.524,-2.6292,0,1753960872073,8
115.409,-345.542,-504.395,-2.55605,-1.52396,-2.63047,0,1753960872081,8
115.626,-345.371,-504.615,-2.54718,-1.52393,-2.62151,0,1753960872089,8
115.654,-345.355,-504.613,-2.54636,-1.52386,-2.62066,0,1753960872097,8
115.676,-345.333,-504.613,-2.54621,-1.52393,-2.62054,0,1753960872105,8
115.832,-345.788,-505.033,-2.55052,-1.5242,-2.62446,0,1753960872113,8
115.86,-345.794,-505.047,-2.55081,-1.52423,-2.62473,0,1753960872121,8
115.638,-345.596,-504.829,-2.55514,-1.52424,-2.62932,0,1753960872129,8
115.644,-345.599,-504.835,-2.55576,-1.52424,-2.62995,0,1753960872137,8
115.647,-345.604,-504.838,-2.55455,-1.52422,-2.62877,0,1753960872145,8
115.566,-345.577,-504.8,-2.55406,-1.52416,-2.62835,0,1753960872153,8
115.557,-345.563,-504.803,-2.55295,-1.52419,-2.62727,0,1753960872161,8
115.763,-345.864,-505.039,-2.55648,-1.52442,-2.6304,0,1753960872169,8
115.781,-345.875,-505.044,-2.55642,-1.52442,-2.63035,0,1753960872177,8
115.79,-345.885,-505.055,-2.5561,-1.52437,-2.62998,0,1753960872185,8
115.548,-345.597,-504.804,-2.55722,-1.52411,-2.6316,0,1753960872193,8
115.535,-345.586,-504.8,-2.5579,-1.5241,-2.63222,0,1753960872201,8
115.519,-345.565,-504.8,-2.55801,-1.5241,-2.63232,0,1753960872209,8
115.753,-345.868,-504.964,-2.56876,-1.52429,-2.643,0,1753960872217,8
115.754,-345.885,-504.966,-2.56954,-1.52428,-2.64384,0,1753960872225,8
115.797,-346.002,-504.991,-2.57524,-1.52428,-2.64928,0,1753960872233,8
115.802,-346.013,-504.994,-2.57539,-1.5243,-2.64941,0,1753960872241,8
115.844,-346.162,-505.289,-2.58656,-1.52452,-2.66037,0,1753960872249,8
115.842,-346.186,-505.311,-2.58712,-1.52448,-2.66095,0,1753960872257,8
115.84,-346.214,-505.333,-2.58595,-1.52452,-2.65978,0,1753960872265,8
115.848,-346.27,-505.37,-2.59662,-1.52465,-2.67025,0,1753960872273,8
115.837,-346.298,-505.396,-2.59744,-1.52455,-2.67111,0,1753960872281,8
115.669,-345.909,-505.269,-2.58889,-1.52452,-2.66258,0,1753960872289,8
115.642,-345.902,-505.294,-2.5892,-1.52453,-2.66288,0,1753960872297,8
115.608,-345.897,-505.322,-2.5887,-1.52457,-2.66237,0,1753960872305,8
115.589,-345.739,-505.169,-2.58081,-1.52462,-2.65448,0,1753960872313,8
115.57,-345.722,-505.189,-2.57962,-1.52456,-2.65327,0,1753960872321,8
115.266,-345.392,-504.219,-2.57425,-1.52451,-2.64817,0,1753960872329,8
115.229,-345.383,-504.185,-2.57552,-1.52448,-2.64945,0,1753960872337,8
115.193,-345.373,-504.156,-2.5746,-1.52446,-2.64861,0,1753960872345,8
115.353,-345.162,-503.993,-2.56908,-1.5242,-2.64322,0,1753960872353,8
115.338,-345.142,-503.955,-2.56898,-1.52432,-2.64317,0,1753960872361,8
115.468,-345.131,-504.193,-2.56484,-1.52426,-2.63901,0,1753960872369,8
115.469,-345.097,-504.168,-2.56424,-1.52417,-2.63842,0,1753960872377,8
115.472,-345.069,-504.144,-2.56456,-1.52421,-2.63874,0,1753960872385,8
115.531,-345.096,-504.216,-2.56291,-1.52402,-2.63732,0,1753960872393,8
115.535,-345.077,-504.192,-2.5632,-1.52404,-2.63765,0,1753960872401,8
115.401,-345.149,-504.072,-2.56122,-1.52387,-2.63587,0,1753960872409,8
115.391,-345.14,-504.036,-2.56075,-1.52387,-2.63535,0,1753960872417,8
115.387,-345.127,-504.004,-2.56028,-1.52391,-2.63491,0,1753960872425,8
115.53,-345.238,-504.313,-2.55223,-1.52372,-2.6269,0,1753960872433,8
115.531,-345.227,-504.292,-2.5506,-1.5237,-2.62516,0,1753960872441,8
115.558,-345.34,-504.464,-2.54596,-1.52381,-2.62036,0,1753960872449,8
115.57,-345.341,-504.454,-2.54554,-1.52387,-2.61994,0,1753960872457,8
115.582,-345.339,-504.447,-2.5455,-1.52391,-2.6199,0,1753960872465,8
115.547,-345.226,-504.432,-2.54612,-1.52372,-2.62085,0,1753960872473,8
115.553,-345.221,-504.417,-2.54629,-1.52377,-2.62106,0,1753960872481,8
115.682,-345.744,-504.71,-2.55806,-1.52391,-2.63262,0,1753960872489,8
115.705,-345.777,-504.7,-2.55732,-1.52404,-2.63193,0,1753960872497,8
115.622,-345.635,-504.75,-2.55,-1.52408,-2.6245,0,1753960872505,8
115.628,-345.652,-504.753,-2.55215,-1.52412,-2.62664,0,1753960872513,8
115.636,-345.663,-504.755,-2.55167,-1.52409,-2.62616,0,1753960872521,8
115.73,-345.97,-504.988,-2.56286,-1.52436,-2.63725,0,1753960872529,8
115.745,-345.996,-504.991,-2.56419,-1.52438,-2.63856,0,1753960872537,8
115.756,-346.022,-505.003,-2.56407,-1.52438,-2.63848,0,1753960872545,8
115.639,-345.778,-504.975,-2.56361,-1.52434,-2.63806,0,1753960872553,8
115.632,-345.78,-504.991,-2.56298,-1.52432,-2.63741,0,1753960872561,8
115.677,-345.658,-505.132,-2.55514,-1.52419,-2.6296,0,1753960872569,8
115.686,-345.649,-505.158,-2.55599,-1.52421,-2.63042,0,1753960872577,8
115.691,-345.643,-505.184,-2.55505,-1.5241,-2.62952,0,1753960872585,8
115.769,-345.961,-505.176,-2.56278,-1.52438,-2.63707,0,1753960872593,8
115.788,-345.976,-505.19,-2.5626,-1.52432,-2.63693,0,1753960872601,8
115.82,-345.865,-505.375,-2.55363,-1.52419,-2.6279,0,1753960872609,8
