x,y,z,A,B,C
397.272,-537.583,-1620.12,3.05318,-1.40277,3.03421
397.194,-538.223,-1620.09,3.05348,-1.40294,3.03445
397.184,-538.854,-1620.14,3.05273,-1.40263,3.03375
397.385,-539.612,-1619.67,3.05454,-1.40271,3.03544
397.437,-540.357,-1619.72,3.05373,-1.40239,3.03479
397.209,-541.19,-1619.66,3.05532,-1.40265,3.03646
397.243,-541.869,-1619.74,3.05858,-1.40267,3.03947
397.205,-542.567,-1619.75,3.05849,-1.40272,3.03949
397.294,-542.975,-1619.62,3.05237,-1.40242,3.03356
397.415,-543.756,-1619.82,3.0567,-1.40253,3.0378
397.547,-546.823,-1619.8,3.04982,-1.40273,3.03089
397.622,-547.974,-1619.7,3.05468,-1.40227,3.03577
397.576,-548.348,-1619.64,3.05527,-1.40248,3.03632
397.3,-549.071,-1619.38,3.05341,-1.4025,3.03453
397.245,-549.868,-1619.33,3.05799,-1.40244,3.03905
397.274,-550.624,-1619.39,3.05889,-1.40229,3.03999
397.368,-551.521,-1619.67,3.05926,-1.4025,3.04049
397.439,-552.02,-1619.73,3.05835,-1.40246,3.03942
397.431,-552.538,-1619.63,3.05602,-1.40273,3.0373
397.401,-553.389,-1619.64,3.05648,-1.40235,3.03781
397.41,-554.198,-1619.74,3.06183,-1.40243,3.04304
397.473,-554.71,-1619.74,3.05996,-1.40235,3.04138
397.599,-555.245,-1619.76,3.05458,-1.40271,3.03571
397.643,-555.908,-1619.75,3.05141,-1.40251,3.03274
397.625,-556.582,-1619.77,3.05169,-1.40261,3.03292
397.494,-557.425,-1620,3.05682,-1.40232,3.03792
397.507,-558.106,-1620.04,3.05685,-1.40257,3.03811
397.534,-558.863,-1620.05,3.05545,-1.40225,3.03671
397.49,-559.603,-1619.89,3.05849,-1.40267,3.03962
397.52,-560.345,-1619.9,3.05909,-1.40238,3.04041
397.656,-561.015,-1619.95,3.06011,-1.40238,3.04145
397.697,-561.791,-1619.96,3.06126,-1.40237,3.04273
397.713,-562.435,-1620.01,3.06219,-1.4025,3.04337
397.699,-563.337,-1620.08,3.06098,-1.40243,3.0425
397.748,-563.977,-1620.14,3.06286,-1.40233,3.04424
397.775,-564.318,-1620.18,3.05759,-1.40245,3.03884
397.831,-565.174,-1620.2,3.05733,-1.40247,3.0386
397.832,-566.407,-1620.22,3.05829,-1.4025,3.03958
397.896,-567.295,-1620.23,3.05798,-1.40247,3.03929
397.989,-568.185,-1620.27,3.05427,-1.40245,3.0357
398.026,-568.971,-1620.28,3.0554,-1.40254,3.03678
397.997,-569.351,-1620.34,3.05807,-1.40252,3.0395
398.052,-570.071,-1620.32,3.05755,-1.40255,3.03907
398.109,-570.767,-1620.38,3.05854,-1.40234,3.03998
397.877,-571.391,-1620.19,3.05566,-1.40259,3.03705
397.879,-572.172,-1620.23,3.05514,-1.4025,3.03655
397.813,-572.829,-1620.11,3.0573,-1.40265,3.03872
397.912,-573.472,-1620.15,3.05896,-1.40232,3.04032
397.895,-573.988,-1620.16,3.05504,-1.4028,3.03646
397.95,-574.732,-1620.16,3.04995,-1.40235,3.03144
397.991,-575.41,-1620.14,3.05492,-1.4029,3.03616
397.785,-576.052,-1620.09,3.0575,-1.4022,3.03899
397.808,-576.765,-1620.12,3.05381,-1.40286,3.03528
397.802,-578.929,-1620.14,3.05521,-1.4026,3.03665
397.799,-579.278,-1620.73,3.05789,-1.40259,3.03959
397.767,-581.173,-1620.89,3.05486,-1.40239,3.03685
397.782,-581.582,-1620.62,3.05941,-1.4026,3.04112
397.745,-582.999,-1620.69,3.06049,-1.4026,3.04214
397.9,-583.989,-1620.75,3.0557,-1.40266,3.03748
397.817,-585.307,-1620.37,3.05971,-1.40246,3.04149
397.961,-586.194,-1620.61,3.05615,-1.4027,3.03768
398.13,-586.65,-1620.38,3.05655,-1.40259,3.0382
398.159,-588.138,-1620.4,3.06052,-1.40247,3.04222
398.136,-588.642,-1620.39,3.06024,-1.4026,3.04193
398.207,-589.384,-1620.56,3.06148,-1.4026,3.04316
398.266,-590.035,-1620.57,3.05943,-1.40262,3.0411
398.313,-590.682,-1620.57,3.05788,-1.40265,3.03965
398.261,-591.609,-1620.72,3.059,-1.40283,3.04075
398.231,-592.32,-1620.76,3.0619,-1.40263,3.04349
398.264,-592.742,-1620.71,3.06172,-1.4028,3.04322
398.387,-593.419,-1620.73,3.05776,-1.40279,3.03929
398.222,-594.177,-1620.69,3.05418,-1.40274,3.03567
398.196,-594.988,-1620.68,3.05771,-1.40283,3.03921
398.175,-595.668,-1620.8,3.05884,-1.4028,3.04026
398.245,-596.382,-1620.77,3.05753,-1.40276,3.03911
398.303,-597.163,-1620.82,3.05649,-1.40293,3.03809
398.265,-597.816,-1620.85,3.05951,-1.40271,3.04102
398.379,-598.521,-1620.9,3.05629,-1.40258,3.03801
398.468,-599.237,-1620.91,3.05548,-1.40258,3.03711
398.375,-599.882,-1620.95,3.05398,-1.40293,3.03548
398.352,-600.644,-1620.96,3.05334,-1.40271,3.03513
398.178,-601.426,-1621.07,3.05836,-1.40279,3.03995
398.156,-602.127,-1621.14,3.05956,-1.40258,3.04116
398.185,-602.68,-1621.14,3.05765,-1.4027,3.03935
398.258,-603.34,-1621.19,3.0535,-1.40258,3.03518
398.273,-604.033,-1621.21,3.05333,-1.40251,3.03495
