x,y,z,A,B,C
878.555,-147.119,771.484,-2.9839,-0.257754,1.56241
875.41,-147.299,771.462,-2.98417,-0.257656,1.56237
870.502,-147.433,771.453,-2.98421,-0.257672,1.5623
870.03,-147.4,771.465,-2.98427,-0.257511,1.56223
869.333,-147.315,771.481,-2.9841,-0.257339,1.56246
868.649,-147.295,771.458,-2.98439,-0.257328,1.5623
867.989,-147.284,771.408,-2.98424,-0.257483,1.56237
867.176,-147.498,771.551,-2.98424,-0.257822,1.56235
866.469,-147.492,771.574,-2.98437,-0.257619,1.56222
865.784,-147.363,771.415,-2.98437,-0.257111,1.56232
865.037,-147.416,771.448,-2.98428,-0.257704,1.56231
864.331,-147.514,771.62,-2.9841,-0.25829,1.56232
863.552,-147.504,771.641,-2.98452,-0.257478,1.56216
862.899,-147.462,771.527,-2.98403,-0.257189,1.56246
862.161,-147.595,771.345,-2.98444,-0.258151,1.56227
861.54,-147.536,771.382,-2.9843,-0.258352,1.56232
860.77,-147.613,771.488,-2.98452,-0.25756,1.56227
860.155,-147.57,771.412,-2.98464,-0.257437,1.56233
859.27,-148.085,771.549,-2.98469,-0.258076,1.5622
858.644,-148.039,771.514,-2.98423,-0.258542,1.56239
857.991,-148.092,771.544,-2.98469,-0.258058,1.56221
857.282,-148.39,771.662,-2.98451,-0.257555,1.56226
856.568,-148.409,771.684,-2.9849,-0.257854,1.56215
855.885,-148.297,771.712,-2.98464,-0.257924,1.5622
855.228,-148.29,771.65,-2.98486,-0.257983,1.56214
854.533,-148.374,771.577,-2.98466,-0.257827,1.56235
853.792,-148.366,771.514,-2.98495,-0.258233,1.56222
853.146,-148.356,771.441,-2.98442,-0.257935,1.56243
852.47,-148.285,771.447,-2.98482,-0.258141,1.56242
851.817,-148.281,771.44,-2.98448,-0.2583,1.56245
851.083,-148.474,771.54,-2.98507,-0.258285,1.56217
850.459,-148.446,771.526,-2.98448,-0.258257,1.5624
849.771,-148.477,771.522,-2.985,-0.258181,1.56222
849.053,-148.602,771.609,-2.98464,-0.257967,1.56244
848.405,-148.627,771.608,-2.98523,-0.258261,1.56216
847.579,-148.603,771.665,-2.9847,-0.257997,1.56234
846.881,-148.579,771.676,-2.98501,-0.257848,1.56223
846.184,-148.618,771.68,-2.9845,-0.257732,1.56234
845.434,-148.693,771.754,-2.98518,-0.257993,1.56211
844.703,-148.745,771.741,-2.98492,-0.2577,1.56238
843.979,-148.66,771.671,-2.98494,-0.258173,1.56246
843.276,-148.672,771.732,-2.98486,-0.258441,1.56241
842.568,-148.665,771.752,-2.98496,-0.258186,1.56237
841.824,-148.715,771.761,-2.98513,-0.257895,1.56233
841.126,-148.714,771.666,-2.98481,-0.258266,1.56229
840.399,-148.789,771.689,-2.98514,-0.258711,1.56229
