x,y,z,A,B,C,T,delta_ms
267.593,-345.86,-2448.16,1.59291,0.0275595,-0.544079,1749115556223,9
267.583,-345.863,-2448.18,1.59294,0.0275496,-0.544101,1749115556231,8
267.587,-345.865,-2448.2,1.59291,0.0275824,-0.544085,1749115556239,8
267.586,-345.873,-2448.22,1.59282,0.0275992,-0.544057,1749115556247,8
267.697,-345.798,-2448.18,1.59299,0.0275056,-0.544068,1749115556256,9
267.709,-345.792,-2448.18,1.59286,0.0274571,-0.544029,1749115556264,8
267.723,-345.784,-2448.2,1.59294,0.0275317,-0.544037,1749115556272,8
267.726,-345.778,-2448.21,1.59297,0.0275265,-0.544064,1749115556281,9
267.733,-345.774,-2448.22,1.59299,0.0276031,-0.544009,1749115556289,8
267.745,-345.77,-2448.24,1.59292,0.0275392,-0.543953,1749115556298,9
267.751,-345.768,-2448.25,1.59294,0.0275659,-0.544,1749115556306,8
267.756,-345.768,-2448.27,1.59295,0.027439,-0.543992,1749115556314,8
267.765,-345.767,-2448.28,1.59296,0.0275533,-0.543987,1749115556322,8
267.639,-345.817,-2448.04,1.59303,0.0277165,-0.544045,1749115556331,9
267.641,-345.823,-2448.05,1.59298,0.0276381,-0.543956,1749115556339,8
267.674,-345.842,-2448.24,1.59291,0.0276423,-0.543923,1749115556348,9
267.668,-345.84,-2448.24,1.59288,0.0276604,-0.543997,1749115556357,9
267.592,-345.86,-2448.39,1.59291,0.0277095,-0.54396,1749115556365,8
267.574,-345.856,-2448.41,1.5929,0.0277505,-0.543984,1749115556373,8
267.548,-345.845,-2448.42,1.59293,0.0277251,-0.543988,1749115556380,7
267.533,-345.842,-2448.44,1.59297,0.0277746,-0.543931,1749115556389,9
267.551,-345.895,-2448.7,1.59295,0.0277236,-0.543951,1749115556398,9
267.533,-345.904,-2448.72,1.59288,0.0277138,-0.543941,1749115556405,7
267.517,-345.898,-2448.74,1.59292,0.0277398,-0.543931,1749115556415,10
267.495,-345.892,-2448.76,1.59287,0.0276969,-0.543946,1749115556423,8
267.473,-345.893,-2448.78,1.59291,0.0277058,-0.54397,1749115556430,7
267.456,-345.889,-2448.81,1.59288,0.0277213,-0.543941,1749115556439,9
267.645,-345.883,-2448.7,1.59287,0.027451,-0.543964,1749115556447,8
267.641,-345.883,-2448.72,1.59287,0.0274921,-0.544045,1749115556456,9
267.639,-345.882,-2448.74,1.59296,0.0275002,-0.543934,1749115556464,8
267.629,-345.885,-2448.76,1.59291,0.0274721,-0.543953,1749115556472,8
267.63,-345.885,-2448.78,1.59288,0.0275502,-0.543943,1749115556481,9
267.631,-345.889,-2448.45,1.59298,0.0274938,-0.543972,1749115556489,8
267.633,-345.889,-2448.46,1.59295,0.0274367,-0.543967,1749115556497,8
267.662,-345.856,-2448.21,1.593,0.027519,-0.54393,1749115556506,9
267.674,-345.864,-2448.21,1.59295,0.0275445,-0.543993,1749115556514,8
267.684,-345.868,-2448.23,1.59297,0.0275403,-0.543948,1749115556522,8
267.708,-345.854,-2448.53,1.59291,0.0275344,-0.544016,1749115556531,9
267.72,-345.856,-2448.53,1.5929,0.0275027,-0.543964,1749115556539,8
267.65,-345.813,-2448.19,1.59297,0.0275887,-0.543994,1749115556547,8
267.654,-345.806,-2448.2,1.59296,0.0276105,-0.544013,1749115556556,9
267.659,-345.804,-2448.21,1.59293,0.0276239,-0.544018,1749115556564,8
267.666,-345.789,-2448.21,1.59298,0.0276383,-0.544045,1749115556573,9
267.669,-345.783,-2448.22,1.59294,0.02763,-0.544123,1749115556581,8
267.671,-345.771,-2448.25,1.593,0.0276211,-0.544073,1749115556590,9
