x,y,z,A,B,C,T,delta_ms
976.769,-191.964,807.583,3.13749,-0.000937094,-3.13345,1749115554911,4
976.781,-191.92,807.577,3.13748,-0.000939635,-3.13345,1749115554915,4
976.795,-191.869,807.571,3.13747,-0.000944232,-3.13345,1749115554919,4
976.808,-191.823,807.565,3.13747,-0.000948185,-3.13345,1749115554923,4
976.817,-191.792,807.561,3.13746,-0.000950209,-3.13345,1749115554927,4
976.826,-191.761,807.557,3.13746,-0.000952232,-3.13345,1749115554931,4
976.837,-191.724,807.552,3.13745,-0.000954965,-3.13345,1749115554935,4
976.849,-191.684,807.547,3.13745,-0.000957933,-3.13345,1749115554939,4
976.86,-191.641,807.542,3.13744,-0.000960867,-3.13345,1749115554943,4
976.872,-191.598,807.537,3.13744,-0.00096379,-3.13345,1749115554947,4
976.884,-191.553,807.532,3.13743,-0.000961287,-3.13345,1749115554951,4
976.897,-191.507,807.526,3.13743,-0.000956975,-3.13345,1749115554955,4
976.906,-191.475,807.522,3.13743,-0.000955635,-3.13345,1749115554959,4
976.914,-191.443,807.518,3.13742,-0.000954295,-3.13345,1749115554963,4
976.924,-191.407,807.513,3.13742,-0.000953722,-3.13344,1749115554967,4
976.935,-191.368,807.508,3.13741,-0.000953915,-3.13344,1749115554971,4
976.946,-191.329,807.504,3.13741,-0.000952055,-3.13344,1749115554975,4
976.958,-191.289,807.499,3.13741,-0.00094814,-3.13344,1749115554979,4
976.969,-191.256,807.496,3.13741,-0.000946166,-3.13344,1749115554983,4
976.979,-191.23,807.493,3.13741,-0.000946132,-3.13344,1749115554987,4
976.989,-191.206,807.491,3.13741,-0.000946169,-3.13344,1749115554991,4
976.999,-191.183,807.489,3.13741,-0.000946278,-3.13344,1749115554995,4
977.009,-191.159,807.487,3.13741,-0.000946511,-3.13344,1749115554999,4
977.02,-191.134,807.485,3.1374,-0.000947117,-3.13343,1749115555003,4
977.029,-191.11,807.483,3.1374,-0.000946073,-3.13343,1749115555007,4
977.032,-191.092,807.482,3.1374,-0.00094008,-3.13343,1749115555011,4
977.035,-191.075,807.48,3.13739,-0.000934086,-3.13343,1749115555015,4
