x,y,z,A,B,C,T,delta_ms
976.772,-192.499,807.694,3.13732,-0.000544738,-3.13337,1749115554535,4
976.769,-192.502,807.694,3.13732,-0.000545725,-3.13337,1749115554539,4
976.766,-192.505,807.694,3.13732,-0.000547226,-3.13338,1749115554543,4
976.763,-192.509,807.694,3.13732,-0.000549135,-3.13338,1749115554547,4
976.76,-192.512,807.694,3.13732,-0.000551492,-3.13339,1749115554551,4
976.757,-192.516,807.695,3.13732,-0.0005543,-3.13339,1749115554555,4
976.755,-192.52,807.696,3.13732,-0.00055745,-3.1334,1749115554559,4
976.752,-192.524,807.696,3.13732,-0.000560958,-3.1334,1749115554563,4
976.75,-192.527,807.697,3.13732,-0.000564858,-3.13341,1749115554567,4
976.748,-192.532,807.699,3.13732,-0.000569155,-3.13341,1749115554571,4
976.746,-192.536,807.7,3.13732,-0.00057381,-3.13342,1749115554575,4
976.744,-192.541,807.702,3.13732,-0.000578714,-3.13342,1749115554579,4
976.742,-192.545,807.704,3.13732,-0.000583747,-3.13343,1749115554583,4
976.74,-192.549,807.705,3.13732,-0.000588858,-3.13343,1749115554587,4
976.738,-192.553,807.707,3.13732,-0.000594086,-3.13343,1749115554591,4
976.736,-192.557,807.709,3.13732,-0.000599503,-3.13344,1749115554595,4
976.734,-192.562,807.711,3.13732,-0.000604952,-3.13344,1749115554599,4
976.732,-192.566,807.713,3.13732,-0.000610379,-3.13344,1749115554603,4
976.729,-192.571,807.715,3.13732,-0.000615807,-3.13345,1749115554607,4
976.727,-192.577,807.717,3.13732,-0.000621089,-3.13345,1749115554611,4
976.724,-192.583,807.719,3.13732,-0.00062627,-3.13345,1749115554615,4
976.721,-192.59,807.722,3.13732,-0.00063155,-3.13346,1749115554619,4
976.718,-192.597,807.724,3.13733,-0.000636865,-3.13346,1749115554623,4
976.715,-192.604,807.726,3.13733,-0.0006422,-3.13346,1749115554627,4
976.712,-192.612,807.729,3.13733,-0.000647482,-3.13346,1749115554631,4
976.709,-192.619,807.731,3.13733,-0.000652577,-3.13346,1749115554635,4
976.705,-192.628,807.733,3.13733,-0.00065759,-3.13347,1749115554639,4
976.701,-192.636,807.736,3.13733,-0.000662542,-3.13347,1749115554643,4
976.698,-192.644,807.738,3.13733,-0.000667417,-3.13347,1749115554647,4
976.694,-192.652,807.741,3.13733,-0.000672277,-3.13347,1749115554651,4
976.691,-192.659,807.743,3.13734,-0.000677174,-3.13347,1749115554655,4
976.687,-192.666,807.745,3.13734,-0.000682091,-3.13347,1749115554659,4
976.684,-192.673,807.747,3.13734,-0.000687055,-3.13347,1749115554663,4
976.68,-192.679,807.75,3.13734,-0.000691996,-3.13347,1749115554667,4
976.677,-192.685,807.752,3.13734,-0.000696757,-3.13347,1749115554671,4
976.674,-192.691,807.754,3.13735,-0.000701185,-3.13347,1749115554675,4
976.671,-192.696,807.755,3.13735,-0.000705254,-3.13347,1749115554679,4
976.669,-192.7,807.757,3.13735,-0.000709135,-3.13347,1749115554683,4
976.666,-192.704,807.758,3.13736,-0.000712915,-3.13347,1749115554687,4
976.664,-192.707,807.759,3.13736,-0.00071671,-3.13347,1749115554691,4
976.663,-192.709,807.76,3.13736,-0.000720376,-3.13347,1749115554695,4
976.661,-192.71,807.76,3.13736,-0.000723771,-3.13347,1749115554699,4
976.66,-192.711,807.761,3.13737,-0.000726961,-3.13347,1749115554703,4
976.659,-192.712,807.761,3.13737,-0.000729959,-3.13347,1749115554707,4
976.658,-192.711,807.761,3.13737,-0.000732762,-3.13347,1749115554711,4
976.657,-192.71,807.761,3.13738,-0.000735495,-3.13347,1749115554715,4
