x,y,z,A,B,C
374.087,-381.163,-1612.48,2.98619,-1.44187,2.97688
374.139,-381.194,-1612.48,2.98517,-1.44193,2.97581
374.121,-381.232,-1612.48,2.98498,-1.44193,2.97565
374.053,-381.138,-1612.77,2.98483,-1.44191,2.97555
374.03,-381.151,-1612.79,2.98603,-1.44183,2.97676
373.954,-381.083,-1612.74,2.98592,-1.44188,2.97667
373.986,-381.123,-1612.75,2.98547,-1.44194,2.97621
373.938,-381.134,-1612.76,2.98428,-1.44183,2.97502
373.977,-381.15,-1612.77,2.98525,-1.44192,2.97598
373.922,-381.168,-1612.78,2.9843,-1.44179,2.97507
373.931,-381.164,-1612.8,2.98573,-1.44177,2.9765
373.961,-381.21,-1612.8,2.98507,-1.44193,2.97582
373.91,-381.199,-1612.82,2.9856,-1.44182,2.97636
373.934,-381.25,-1612.83,2.98555,-1.44193,2.97633
373.89,-381.265,-1612.86,2.98461,-1.44182,2.97538
373.935,-381.289,-1612.86,2.9856,-1.44192,2.97634
373.886,-381.307,-1612.89,2.98575,-1.44185,2.97653
373.96,-381.07,-1612.95,2.98619,-1.44167,2.97708
373.944,-381.086,-1612.97,2.9858,-1.44166,2.97659
373.935,-381.093,-1612.99,2.98584,-1.44165,2.97662
374.008,-381.129,-1613.06,2.98648,-1.44178,2.97723
373.941,-381.134,-1613.1,2.98622,-1.44171,2.97697
373.97,-381.152,-1613.1,2.98703,-1.44165,2.97792
373.904,-381.034,-1612.73,2.98724,-1.44155,2.978
373.928,-381.047,-1612.72,2.98736,-1.44161,2.97816
373.951,-381.084,-1612.73,2.98634,-1.44174,2.97708
373.976,-381.083,-1612.98,2.98639,-1.44161,2.97718
374.015,-381.116,-1612.99,2.98654,-1.44167,2.97733
373.981,-381.107,-1613,2.98813,-1.4416,2.97899
374.007,-381.132,-1613.1,2.98685,-1.44149,2.97765
374.018,-381.136,-1613.1,2.98787,-1.44146,2.97858
374.011,-381.137,-1612.91,2.98685,-1.44158,2.97764
374.048,-381.17,-1612.9,2.98728,-1.44166,2.97795
374,-381.16,-1612.92,2.98903,-1.44154,2.97972
374.054,-381.177,-1612.91,2.98814,-1.44159,2.97881
374.018,-381.213,-1612.92,2.98804,-1.44159,2.97878
374.162,-381.213,-1613.17,2.98816,-1.44148,2.97891
374.172,-381.251,-1613.17,2.98748,-1.44161,2.97825
374.169,-381.261,-1613.17,2.98741,-1.44158,2.97816
374.199,-381.196,-1613.07,2.98844,-1.44169,2.97918
374.155,-381.2,-1613.08,2.9888,-1.44156,2.97951
374.215,-381.227,-1613.07,2.98945,-1.44158,2.98017
374.242,-381.269,-1613.07,2.98885,-1.44164,2.97952
374.215,-381.37,-1613.33,2.98702,-1.4415,2.97774
374.257,-381.395,-1613.33,2.9878,-1.44161,2.97849
374.167,-381.226,-1613.12,2.98729,-1.44145,2.97802
374.211,-381.237,-1613.11,2.98754,-1.44158,2.97828
374.171,-381.239,-1613.13,2.98879,-1.44145,2.97951
374.227,-381.265,-1613.12,2.98852,-1.4416,2.97928
374.23,-381.301,-1613.12,2.98732,-1.44156,2.97807
374.228,-381.311,-1613.12,2.98719,-1.44149,2.97796
374.27,-381.332,-1613.12,2.9879,-1.4416,2.97866
374.219,-381.343,-1613.14,2.989,-1.44149,2.97975
